Day,Duration,Previous,gender
2017-06-12,5,1,Unlisted
2017-06-12,8,1,Other
2017-06-12,1,1,Male
2017-06-12,17,0,Female
2017-06-12,4,0,Other
2017-06-12,2,0,Male
2017-06-12,1,0,Unlisted
2017-06-12,4,0,Male
2017-06-12,10,0,Unlisted
2017-06-12,2,1,Female
2017-06-12,7,1,Female
2017-06-12,14,1,Other
2017-06-12,10,1,Male
2017-06-12,5,0,Unlisted
2017-06-12,1,0,Unlisted
2017-06-12,7,0,Unlisted
2017-06-12,10,0,Unlisted
2017-06-12,5,1,Male
2017-06-12,1,0,Unlisted
2017-06-12,2,0,Other
2017-06-12,1,1,Male
2017-06-12,17,0,Unlisted
2017-06-12,12,1,Female
2017-06-12,4,1,Female
2017-06-12,1,1,Male
2017-06-12,4,0,Unlisted
2017-06-12,16,0,Male
2017-06-12,8,1,Other
2017-06-12,3,1,Other
2017-06-12,21,0,Female
2017-06-12,8,1,Unlisted
2017-06-12,15,0,Other
2017-06-12,2,0,Female
2017-06-12,30,1,Female
2017-06-12,3,1,Male
2017-06-12,4,0,Unlisted
2017-06-12,6,1,Unlisted
2017-06-12,4,0,Other
2017-06-12,23,0,Unlisted
2017-06-12,8,1,Male
2017-06-12,5,1,Male
2017-06-12,1,1,Female
2017-06-12,30,1,Female
2017-06-12,7,0,Unlisted
2017-06-12,12,1,Male
2017-06-12,11,0,Other
2017-06-12,5,0,Other
2017-06-12,8,0,Unlisted
2017-06-12,3,1,Unlisted
2017-06-12,8,1,Male
2017-06-12,1,1,Male
2017-06-12,1,1,Male
2017-06-12,8,1,Other
2017-06-12,9,0,Unlisted
2017-06-12,1,1,Male
2017-06-12,3,1,Unlisted
2017-06-12,4,1,Other
2017-06-12,2,0,Female
2017-06-12,2,0,Unlisted
2017-06-12,32,0,Unlisted
2017-06-12,12,1,Male
2017-06-12,1,1,Female
2017-06-12,4,1,Other
2017-06-12,1,1,Unlisted
2017-06-12,2,1,Unlisted
2017-06-12,3,0,Other
2017-06-12,3,0,Other
2017-06-12,4,0,Other
2017-06-12,8,0,Unlisted
2017-06-12,3,0,Other
2017-06-12,3,0,Other
2017-06-12,17,1,Unlisted
2017-06-12,1,0,Other
2017-06-12,2,1,Other
2017-06-12,4,1,Female
2017-06-12,1,1,Other
2017-06-12,2,0,Male
2017-06-12,4,0,Other
2017-06-12,9,0,Unlisted
2017-06-12,6,1,Unlisted
2017-06-12,9,1,Unlisted
2017-06-12,7,1,Male
2017-06-12,4,0,Female
2017-06-12,3,1,Male
2017-06-12,10,0,Male
2017-06-12,9,0,Unlisted
2017-06-12,31,1,Unlisted
2017-06-12,15,1,Female
2017-06-12,7,0,Unlisted
2017-06-12,5,0,Unlisted
2017-06-12,2,1,Female
2017-06-12,1,1,Other
2017-06-12,4,1,Male
2017-06-12,6,1,Female
2017-06-12,1,1,Female
2017-06-12,4,0,Unlisted
2017-06-12,3,0,Female
2017-06-13,2,0,Other
2017-06-13,14,0,Male
2017-06-13,3,0,Female
2017-06-13,1,0,Female
2017-06-13,1,0,Unlisted
2017-06-13,11,0,Other
2017-06-13,5,1,Unlisted
2017-06-13,8,1,Other
2017-06-13,4,1,Other
2017-06-13,4,0,Female
2017-06-13,2,0,Male
2017-06-13,10,1,Male
2017-06-13,2,1,Female
2017-06-13,8,1,Female
2017-06-13,6,0,Unlisted
2017-06-13,14,0,Unlisted
2017-06-13,3,1,Female
2017-06-13,1,0,Female
2017-06-13,6,1,Female
2017-06-13,7,0,Male
2017-06-13,9,0,Other
2017-06-13,1,1,Female
2017-06-13,4,1,Unlisted
2017-06-13,4,0,Unlisted
2017-06-13,8,0,Other
2017-06-13,4,0,Female
2017-06-13,8,1,Male
2017-06-13,9,0,Other
2017-06-13,1,1,Female
2017-06-13,2,0,Other
2017-06-13,1,1,Male
2017-06-13,8,1,Unlisted
2017-06-13,7,0,Other
2017-06-13,6,0,Unlisted
2017-06-13,3,1,Female
2017-06-13,8,1,Male
2017-06-13,15,1,Unlisted
2017-06-13,1,0,Other
2017-06-13,12,1,Male
2017-06-13,4,0,Female
2017-06-13,1,0,Other
2017-06-13,1,0,Female
2017-06-13,12,1,Male
2017-06-13,2,1,Male
2017-06-13,8,0,Female
2017-06-13,5,0,Female
2017-06-13,9,0,Other
2017-06-13,4,1,Unlisted
2017-06-13,3,1,Unlisted
2017-06-13,3,1,Unlisted
2017-06-13,3,1,Male
2017-06-13,10,0,Female
2017-06-13,3,1,Other
2017-06-13,1,0,Other
2017-06-13,3,0,Male
2017-06-13,3,0,Other
2017-06-13,18,0,Unlisted
2017-06-13,2,1,Female
2017-06-13,2,0,Unlisted
2017-06-13,20,1,Unlisted
2017-06-13,8,0,Female
2017-06-13,2,1,Male
2017-06-13,4,0,Female
2017-06-13,1,1,Female
2017-06-13,7,1,Unlisted
2017-06-13,4,1,Male
2017-06-13,2,0,Male
2017-06-13,1,0,Male
2017-06-13,7,1,Unlisted
2017-06-13,1,0,Other
2017-06-13,5,1,Male
2017-06-13,4,0,Female
2017-06-13,9,0,Other
2017-06-13,3,0,Male
2017-06-13,10,1,Female
2017-06-13,1,1,Female
2017-06-13,4,1,Female
2017-06-13,7,0,Male
2017-06-13,4,1,Female
2017-06-13,20,0,Other
2017-06-13,2,0,Male
2017-06-13,12,1,Female
2017-06-13,4,0,Male
2017-06-13,1,1,Female
2017-06-13,3,0,Male
2017-06-13,2,1,Unlisted
2017-06-13,16,1,Unlisted
2017-06-13,2,0,Unlisted
2017-06-13,9,1,Female
2017-06-13,8,1,Male
2017-06-13,17,1,Male
2017-06-13,1,0,Other
2017-06-13,2,1,Female
2017-06-13,4,0,Other
2017-06-13,3,1,Male
2017-06-13,5,0,Other
2017-06-13,11,0,Other
2017-06-13,3,0,Female
2017-06-13,7,0,Other
2017-06-13,1,0,Female
2017-06-13,2,1,Unlisted
2017-06-13,7,1,Other
2017-06-13,10,0,Unlisted
2017-06-13,28,1,Unlisted
2017-06-13,1,0,Male
2017-06-13,11,0,Unlisted
2017-06-13,10,1,Other
2017-06-13,1,1,Other
2017-06-13,5,0,Male
2017-06-13,9,0,Unlisted
2017-06-13,1,0,Male
2017-06-13,2,0,Male
2017-06-13,18,0,Other
2017-06-13,16,1,Unlisted
2017-06-13,28,0,Male
2017-06-13,2,1,Female
2017-06-13,4,1,Other
2017-06-13,7,1,Male
2017-06-13,8,0,Female
2017-06-13,1,0,Female
2017-06-13,12,0,Male
2017-06-13,4,0,Other
2017-06-13,3,1,Female
2017-06-13,3,0,Other
2017-06-13,1,0,Other
2017-06-13,2,1,Female
2017-06-13,3,0,Other
2017-06-13,6,1,Unlisted
2017-06-13,12,1,Male
2017-06-13,4,1,Other
2017-06-13,3,1,Male
2017-06-13,8,1,Female
2017-06-13,7,1,Unlisted
2017-06-13,5,1,Unlisted
2017-06-13,7,0,Unlisted
2017-06-13,4,1,Other
2017-06-13,5,0,Male
2017-06-13,6,1,Other
2017-06-13,4,0,Other
2017-06-13,1,0,Male
2017-06-13,6,1,Male
2017-06-13,1,0,Unlisted
2017-06-13,3,0,Female
2017-06-13,22,0,Unlisted
2017-06-13,11,0,Female
2017-06-13,8,1,Other
2017-06-13,4,0,Other
2017-06-13,1,1,Unlisted
2017-06-13,4,1,Other
2017-06-13,10,1,Unlisted
2017-06-13,15,1,Female
2017-06-13,9,0,Unlisted
2017-06-13,9,0,Female
2017-06-13,2,1,Unlisted
2017-06-13,9,1,Other
2017-06-13,1,1,Unlisted
2017-06-13,5,1,Male
2017-06-13,5,1,Unlisted
2017-06-13,5,0,Male
2017-06-13,9,1,Female
2017-06-13,9,0,Other
2017-06-13,1,1,Female
2017-06-13,5,0,Female
2017-06-13,19,1,Male
2017-06-13,18,1,Male
2017-06-13,5,0,Male
2017-06-13,5,1,Male
2017-06-13,2,0,Female
2017-06-13,2,0,Female
2017-06-13,14,1,Male
2017-06-13,1,0,Other
2017-06-13,3,1,Female
2017-06-13,2,0,Unlisted
2017-06-13,1,0,Other
2017-06-13,1,1,Male
2017-06-13,3,0,Female
2017-06-13,5,1,Female
2017-06-13,14,1,Unlisted
2017-06-13,10,0,Other
2017-06-13,1,1,Female
2017-06-13,6,0,Other
2017-06-13,5,0,Female
2017-06-13,1,0,Other
2017-06-13,6,0,Unlisted
2017-06-13,2,1,Unlisted
2017-06-13,2,1,Male
2017-06-13,2,1,Unlisted
2017-06-13,12,0,Unlisted
2017-06-13,2,0,Female
2017-06-13,7,1,Unlisted
2017-06-13,1,1,Female
2017-06-13,18,0,Unlisted
2017-06-13,21,1,Female
2017-06-13,4,1,Female
2017-06-13,3,1,Male
2017-06-13,4,0,Male
2017-06-13,5,0,Male
2017-06-13,26,1,Male
2017-06-13,9,0,Male
2017-06-13,2,1,Other
2017-06-13,1,1,Male
2017-06-13,6,1,Unlisted
2017-06-13,2,0,Female
2017-06-13,3,1,Male
2017-06-13,9,0,Unlisted
2017-06-13,30,1,Male
2017-06-13,1,1,Other
2017-06-13,4,0,Unlisted
2017-06-13,2,1,Unlisted
2017-06-13,10,1,Male
2017-06-13,6,0,Male
2017-06-13,24,1,Unlisted
2017-06-13,24,1,Unlisted
2017-06-13,14,1,Other
2017-06-13,14,1,Other
2017-06-13,4,1,Unlisted
2017-06-13,8,1,Male
2017-06-13,6,1,Unlisted
2017-06-13,1,1,Female
2017-06-13,3,1,Female
2017-06-13,3,0,Female
2017-06-13,22,1,Other
2017-06-13,5,1,Unlisted
2017-06-13,15,0,Unlisted
2017-06-14,8,0,Other
2017-06-14,12,0,Male
2017-06-14,2,0,Male
2017-06-14,13,1,Other
2017-06-14,6,0,Unlisted
2017-06-14,18,0,Unlisted
2017-06-14,7,1,Male
2017-06-14,5,0,Unlisted
2017-06-14,27,1,Male
2017-06-14,3,0,Male
2017-06-14,16,0,Female
2017-06-14,4,1,Male
2017-06-14,9,1,Female
2017-06-14,5,0,Other
2017-06-14,12,0,Other
2017-06-14,12,1,Unlisted
2017-06-14,22,0,Male
2017-06-14,7,0,Unlisted
2017-06-14,10,0,Other
2017-06-14,12,1,Unlisted
2017-06-14,19,1,Other
2017-06-14,2,1,Female
2017-06-14,1,1,Female
2017-06-14,6,1,Other
2017-06-14,3,0,Female
2017-06-14,13,1,Male
2017-06-14,1,1,Unlisted
2017-06-14,14,1,Female
2017-06-14,30,0,Male
2017-06-14,10,1,Other
2017-06-14,5,0,Male
2017-06-14,1,0,Male
2017-06-14,3,0,Unlisted
2017-06-14,14,0,Unlisted
2017-06-14,4,0,Unlisted
2017-06-14,3,1,Male
2017-06-14,5,0,Unlisted
2017-06-14,4,0,Female
2017-06-14,11,0,Unlisted
2017-06-14,13,1,Male
2017-06-14,8,0,Unlisted
2017-06-14,1,0,Male
2017-06-14,9,0,Male
2017-06-14,8,1,Male
2017-06-14,6,0,Other
2017-06-14,2,1,Female
2017-06-14,12,1,Male
2017-06-14,1,0,Male
2017-06-14,2,0,Unlisted
2017-06-14,4,0,Other
2017-06-14,10,0,Female
2017-06-14,5,0,Female
2017-06-14,5,1,Other
2017-06-14,4,1,Female
2017-06-14,14,1,Other
2017-06-14,11,1,Unlisted
2017-06-14,2,1,Unlisted
2017-06-14,9,0,Unlisted
2017-06-14,8,1,Female
2017-06-14,2,1,Female
2017-06-14,7,0,Other
2017-06-14,34,1,Female
2017-06-14,1,1,Male
2017-06-14,18,1,Female
2017-06-14,30,0,Male
2017-06-14,3,0,Male
2017-06-14,4,0,Unlisted
2017-06-14,5,0,Other
2017-06-14,7,1,Unlisted
2017-06-14,3,1,Other
2017-06-14,1,0,Female
2017-06-14,3,0,Female
2017-06-14,1,0,Female
2017-06-14,5,0,Unlisted
2017-06-14,5,1,Other
2017-06-14,1,0,Unlisted
2017-06-14,2,0,Other
2017-06-14,4,1,Unlisted
2017-06-14,17,1,Unlisted
2017-06-14,1,0,Other
2017-06-14,4,0,Unlisted
2017-06-14,3,0,Female
2017-06-14,3,0,Unlisted
2017-06-14,4,0,Unlisted
2017-06-14,7,1,Other
2017-06-14,5,1,Male
2017-06-14,2,0,Other
2017-06-14,5,1,Male
2017-06-14,4,0,Other
2017-06-14,8,1,Female
2017-06-14,2,0,Unlisted
2017-06-14,4,1,Unlisted
2017-06-14,12,0,Male
2017-06-14,2,0,Other
2017-06-14,6,0,Male
2017-06-14,4,0,Female
2017-06-14,13,1,Female
2017-06-14,4,1,Female
2017-06-14,29,1,Other
2017-06-14,6,0,Male
2017-06-14,12,1,Male
2017-06-14,18,0,Female
2017-06-14,7,0,Unlisted
2017-06-14,1,1,Other
2017-06-14,10,1,Unlisted
2017-06-14,4,0,Female
2017-06-14,6,1,Male
2017-06-14,1,0,Male
2017-06-14,9,0,Male
2017-06-14,4,1,Unlisted
2017-06-14,2,1,Other
2017-06-14,3,1,Unlisted
2017-06-14,26,0,Other
2017-06-14,1,0,Unlisted
2017-06-14,13,0,Male
2017-06-14,4,0,Female
2017-06-14,21,1,Male
2017-06-14,1,0,Other
2017-06-14,2,0,Other
2017-06-14,1,0,Male
2017-06-14,15,1,Male
2017-06-14,6,0,Other
2017-06-14,18,1,Male
2017-06-14,11,0,Unlisted
2017-06-14,8,1,Other
2017-06-14,5,1,Unlisted
2017-06-14,3,1,Unlisted
2017-06-14,9,1,Male
2017-06-14,20,1,Other
2017-06-14,1,0,Female
2017-06-14,7,0,Female
2017-06-14,6,1,Female
2017-06-14,14,1,Female
2017-06-14,1,1,Male
2017-06-14,2,1,Other
2017-06-14,1,0,Female
2017-06-14,9,0,Other
2017-06-14,10,0,Unlisted
2017-06-15,2,1,Male
2017-06-15,6,1,Male
2017-06-15,10,0,Other
2017-06-15,11,1,Female
2017-06-15,3,1,Unlisted
2017-06-15,6,1,Male
2017-06-15,10,0,Other
2017-06-15,7,1,Unlisted
2017-06-15,3,1,Unlisted
2017-06-15,3,1,Male
2017-06-15,3,0,Male
2017-06-15,6,0,Female
2017-06-15,2,0,Other
2017-06-15,4,0,Unlisted
2017-06-15,4,0,Other
2017-06-15,4,1,Other
2017-06-15,1,1,Female
2017-06-15,6,1,Male
2017-06-15,2,0,Other
2017-06-15,9,1,Unlisted
2017-06-15,32,0,Other
2017-06-15,1,1,Unlisted
2017-06-15,9,1,Male
2017-06-15,2,1,Male
2017-06-15,12,1,Male
2017-06-15,27,1,Unlisted
2017-06-15,9,0,Other
2017-06-15,3,0,Male
2017-06-15,7,1,Female
2017-06-15,1,1,Female
2017-06-15,3,1,Female
2017-06-15,3,0,Female
2017-06-15,5,0,Unlisted
2017-06-15,1,1,Other
2017-06-15,4,1,Unlisted
2017-06-15,20,1,Female
2017-06-15,2,0,Unlisted
2017-06-15,5,1,Male
2017-06-15,3,0,Unlisted
2017-06-15,4,0,Other
2017-06-15,4,1,Unlisted
2017-06-15,12,0,Male
2017-06-15,3,1,Other
2017-06-15,4,0,Male
2017-06-15,3,0,Male
2017-06-15,7,1,Female
2017-06-15,1,1,Unlisted
2017-06-15,1,0,Unlisted
2017-06-15,6,1,Other
2017-06-15,9,1,Unlisted
2017-06-15,1,1,Other
2017-06-15,1,1,Other
2017-06-15,15,0,Female
2017-06-15,2,0,Unlisted
2017-06-15,10,0,Other
2017-06-15,2,1,Unlisted
2017-06-15,4,0,Other
2017-06-15,16,1,Female
2017-06-15,5,0,Female
2017-06-15,4,1,Female
2017-06-15,6,0,Female
2017-06-15,2,1,Unlisted
2017-06-15,12,1,Male
2017-06-15,3,1,Other
2017-06-15,13,1,Unlisted
2017-06-15,5,1,Other
2017-06-15,9,1,Unlisted
2017-06-15,5,1,Unlisted
2017-06-15,3,1,Male
2017-06-15,10,1,Unlisted
2017-06-15,4,1,Unlisted
2017-06-15,9,0,Unlisted
2017-06-15,9,1,Other
2017-06-15,2,1,Female
2017-06-15,10,0,Female
2017-06-15,7,1,Male
2017-06-15,6,1,Male
2017-06-15,3,1,Other
2017-06-15,4,1,Male
2017-06-15,10,0,Unlisted
2017-06-15,1,1,Male
2017-06-15,20,1,Unlisted
2017-06-15,5,1,Male
2017-06-15,11,1,Other
2017-06-15,1,1,Unlisted
2017-06-15,1,1,Unlisted
2017-06-15,3,0,Male
2017-06-15,28,1,Unlisted
2017-06-15,1,1,Male
2017-06-15,1,1,Unlisted
2017-06-15,5,1,Male
2017-06-15,4,0,Unlisted
2017-06-15,2,0,Other
2017-06-15,5,1,Other
2017-06-15,7,0,Unlisted
2017-06-15,5,1,Female
2017-06-15,10,1,Unlisted
2017-06-15,9,1,Other
2017-06-15,4,1,Male
2017-06-15,8,0,Other
2017-06-15,1,0,Other
2017-06-15,1,1,Male
2017-06-15,1,0,Male
2017-06-15,3,1,Other
2017-06-15,2,1,Other
2017-06-15,1,1,Unlisted
2017-06-15,2,0,Other
2017-06-16,8,0,Male
2017-06-16,1,0,Other
2017-06-16,7,0,Female
2017-06-16,1,0,Other
2017-06-16,5,0,Other
2017-06-16,13,0,Unlisted
2017-06-16,10,1,Unlisted
2017-06-16,5,1,Unlisted
2017-06-16,8,0,Female
2017-06-16,5,1,Female
2017-06-16,4,0,Other
2017-06-16,2,1,Female
2017-06-16,27,1,Male
2017-06-16,13,0,Unlisted
2017-06-16,3,0,Female
2017-06-16,8,0,Male
2017-06-16,1,0,Unlisted
2017-06-16,1,1,Unlisted
2017-06-16,4,0,Other
2017-06-16,4,0,Female
2017-06-16,4,0,Male
2017-06-16,1,1,Female
2017-06-16,7,1,Female
2017-06-16,4,0,Unlisted
2017-06-16,28,1,Unlisted
2017-06-16,10,0,Other
2017-06-16,3,1,Female
2017-06-16,2,0,Other
2017-06-16,4,1,Unlisted
2017-06-16,7,1,Female
2017-06-16,3,0,Male
2017-06-16,14,0,Female
2017-06-16,6,0,Female
2017-06-16,4,1,Female
2017-06-16,8,1,Male
2017-06-16,3,0,Other
2017-06-16,1,0,Female
2017-06-16,16,0,Male
2017-06-16,2,1,Other
2017-06-16,2,1,Male
2017-06-16,2,0,Male
2017-06-16,3,1,Other
2017-06-16,3,0,Unlisted
2017-06-16,3,1,Other
2017-06-16,4,0,Female
2017-06-16,1,0,Unlisted
2017-06-16,8,0,Male
2017-06-16,2,0,Female
2017-06-16,3,1,Male
2017-06-16,1,0,Male
2017-06-16,6,0,Other
2017-06-16,8,1,Female
2017-06-16,2,1,Female
2017-06-16,9,1,Unlisted
2017-06-16,6,1,Female
2017-06-16,1,0,Unlisted
2017-06-16,2,0,Female
2017-06-16,2,0,Male
2017-06-16,2,0,Other
2017-06-16,3,1,Other
2017-06-16,4,1,Unlisted
2017-06-16,5,0,Unlisted
2017-06-16,2,0,Unlisted
2017-06-16,1,0,Female
2017-06-16,6,1,Unlisted
2017-06-16,10,1,Male
2017-06-16,16,1,Male
2017-06-16,14,0,Other
2017-06-16,9,0,Male
2017-06-16,6,1,Unlisted
2017-06-16,5,1,Male
2017-06-16,2,1,Female
2017-06-16,7,1,Unlisted
2017-06-16,9,0,Other
2017-06-16,4,0,Male
2017-06-16,17,0,Other
2017-06-16,4,0,Female
2017-06-16,13,0,Other
2017-06-16,3,0,Other
2017-06-16,6,1,Male
2017-06-16,2,0,Unlisted
2017-06-16,6,1,Male
2017-06-16,1,1,Unlisted
2017-06-16,10,1,Male
2017-06-16,19,1,Male
2017-06-16,2,1,Other
2017-06-16,3,0,Female
2017-06-16,4,0,Other
2017-06-16,34,0,Other
2017-06-16,4,0,Other
2017-06-16,5,0,Other
2017-06-16,2,1,Unlisted
2017-06-16,4,1,Other
2017-06-16,3,0,Female
2017-06-16,4,1,Other
2017-06-16,5,1,Other
2017-06-16,1,0,Male
2017-06-16,5,0,Unlisted
2017-06-16,4,1,Female
2017-06-16,20,0,Unlisted
2017-06-16,14,0,Male
2017-06-16,5,0,Unlisted
2017-06-16,5,0,Female
2017-06-16,6,0,Male
2017-06-16,15,1,Other
2017-06-16,3,1,Unlisted
2017-06-16,8,1,Male
2017-06-16,4,0,Unlisted
2017-06-16,9,1,Female
2017-06-16,29,0,Other
2017-06-16,11,0,Other
2017-06-16,10,1,Other
2017-06-16,7,0,Female
2017-06-16,13,0,Unlisted
2017-06-16,7,0,Male
2017-06-16,12,0,Other
2017-06-16,2,0,Unlisted
2017-06-17,4,0,Unlisted
2017-06-17,8,0,Female
2017-06-17,2,0,Unlisted
2017-06-17,9,1,Male
2017-06-17,9,1,Female
2017-06-17,2,0,Female
2017-06-17,3,0,Male
2017-06-17,14,1,Other
2017-06-17,10,0,Unlisted
2017-06-17,8,0,Other
2017-06-17,9,1,Other
2017-06-17,5,0,Other
2017-06-17,3,0,Other
2017-06-17,20,0,Unlisted
2017-06-17,5,1,Other
2017-06-17,6,0,Female
2017-06-17,1,1,Female
2017-06-17,26,1,Unlisted
2017-06-17,13,1,Female
2017-06-17,3,0,Unlisted
2017-06-17,4,1,Unlisted
2017-06-17,9,0,Male
2017-06-17,1,1,Female
2017-06-17,3,0,Unlisted
2017-06-17,5,0,Other
2017-06-17,1,1,Male
2017-06-17,18,0,Male
2017-06-17,4,1,Male
2017-06-17,1,1,Unlisted
2017-06-17,1,0,Other
2017-06-17,10,1,Male
2017-06-17,3,1,Male
2017-06-17,3,1,Unlisted
2017-06-17,14,1,Female
2017-06-17,1,0,Male
2017-06-17,11,1,Female
2017-06-17,1,0,Unlisted
2017-06-17,1,0,Male
2017-06-17,23,1,Other
2017-06-17,5,1,Other
2017-06-17,33,1,Female
2017-06-17,1,1,Other
2017-06-17,10,1,Male
2017-06-17,24,0,Female
2017-06-17,2,0,Female
2017-06-17,2,0,Other
2017-06-17,7,1,Other
2017-06-17,1,0,Unlisted
2017-06-17,2,1,Unlisted
2017-06-17,10,0,Female
2017-06-17,2,0,Other
2017-06-17,2,1,Female
2017-06-17,5,0,Male
2017-06-17,1,0,Male
2017-06-17,23,0,Female
2017-06-17,9,0,Female
2017-06-17,2,1,Male
2017-06-17,10,0,Other
2017-06-17,1,0,Female
2017-06-17,17,1,Other
2017-06-17,1,0,Other
2017-06-17,3,0,Male
2017-06-17,4,1,Female
2017-06-17,3,0,Female
2017-06-17,2,0,Female
2017-06-17,3,0,Male
2017-06-17,30,1,Female
2017-06-17,2,0,Male
2017-06-17,7,1,Unlisted
2017-06-17,5,1,Male
2017-06-17,1,0,Other
2017-06-17,18,1,Female
2017-06-17,1,1,Male
2017-06-17,6,1,Male
2017-06-17,8,0,Male
2017-06-17,1,0,Unlisted
2017-06-17,7,0,Female
2017-06-17,4,0,Other
2017-06-17,9,0,Male
2017-06-17,2,1,Unlisted
2017-06-17,3,1,Female
2017-06-17,1,1,Unlisted
2017-06-17,7,1,Other
2017-06-17,7,0,Female
2017-06-17,3,1,Unlisted
2017-06-17,1,1,Unlisted
2017-06-17,4,1,Unlisted
2017-06-17,5,0,Female
2017-06-17,12,0,Male
2017-06-17,2,1,Female
2017-06-17,2,0,Other
2017-06-17,10,0,Male
2017-06-17,20,0,Female
2017-06-17,3,1,Male
2017-06-17,14,1,Male
2017-06-17,1,1,Male
2017-06-17,2,0,Male
2017-06-17,16,1,Male
2017-06-18,16,0,Unlisted
2017-06-18,3,0,Female
2017-06-18,5,1,Male
2017-06-18,11,1,Unlisted
2017-06-18,1,1,Other
2017-06-18,2,1,Female
2017-06-18,3,0,Unlisted
2017-06-18,6,1,Female
2017-06-18,14,0,Unlisted
2017-06-18,5,1,Male
2017-06-18,7,1,Male
2017-06-18,1,0,Male
2017-06-18,6,0,Female
2017-06-18,4,0,Other
2017-06-18,1,0,Unlisted
2017-06-18,2,1,Other
2017-06-18,2,0,Male
2017-06-18,1,1,Male
2017-06-18,7,1,Unlisted
2017-06-18,2,0,Unlisted
2017-06-18,2,0,Other
2017-06-18,9,1,Other
2017-06-18,17,1,Unlisted
2017-06-18,4,0,Female
2017-06-18,1,0,Female
2017-06-18,4,1,Female
2017-06-18,3,0,Other
2017-06-18,3,1,Female
2017-06-18,8,0,Other
2017-06-18,1,1,Male
2017-06-18,4,1,Female
2017-06-18,3,1,Female
2017-06-18,6,0,Unlisted
2017-06-18,8,0,Unlisted
2017-06-18,5,1,Other
2017-06-18,2,1,Male
2017-06-18,13,0,Other
2017-06-18,1,1,Unlisted
2017-06-18,33,0,Other
2017-06-18,1,0,Male
2017-06-18,4,0,Other
2017-06-18,6,1,Male
2017-06-18,1,1,Unlisted
2017-06-18,3,0,Female
2017-06-18,3,1,Male
2017-06-18,5,0,Male
2017-06-18,4,1,Unlisted
2017-06-18,4,0,Unlisted
2017-06-18,3,1,Male
2017-06-18,11,1,Female
2017-06-18,2,1,Other
2017-06-18,3,1,Other
2017-06-18,2,0,Unlisted
2017-06-18,6,1,Male
2017-06-18,2,1,Male
2017-06-18,4,1,Female
2017-06-18,5,0,Female
2017-06-18,4,0,Female
2017-06-18,1,1,Other
2017-06-18,20,0,Unlisted
2017-06-18,3,1,Male
2017-06-18,17,1,Female
2017-06-18,2,1,Other
2017-06-18,1,0,Other
2017-06-18,11,0,Other
2017-06-18,1,1,Male
2017-06-18,9,0,Unlisted
2017-06-18,4,0,Male
2017-06-18,17,1,Other
2017-06-18,5,1,Unlisted
2017-06-18,12,1,Other
2017-06-18,6,0,Other
2017-06-18,9,1,Unlisted
2017-06-18,1,0,Male
2017-06-18,2,1,Female
2017-06-18,19,1,Male
2017-06-18,5,0,Male
2017-06-18,2,0,Other
2017-06-18,11,1,Male
2017-06-18,3,0,Unlisted
2017-06-18,5,1,Other
2017-06-18,1,1,Female
2017-06-18,52,0,Female
2017-06-18,3,0,Unlisted
2017-06-18,2,1,Unlisted
2017-06-18,3,0,Male
2017-06-18,3,1,Unlisted
2017-06-18,34,1,Unlisted
2017-06-18,1,0,Other
2017-06-18,9,0,Unlisted
2017-06-18,17,1,Unlisted
2017-06-18,4,0,Other
2017-06-18,4,1,Other
2017-06-18,3,1,Male
2017-06-18,7,1,Unlisted
2017-06-18,1,0,Unlisted
2017-06-18,1,0,Unlisted
2017-06-18,5,1,Female
2017-06-18,9,0,Female
2017-06-18,2,0,Unlisted
2017-06-18,17,0,Unlisted
2017-06-18,6,1,Male
2017-06-18,2,1,Female
2017-06-18,11,0,Unlisted
2017-06-18,2,0,Female
2017-06-18,4,0,Unlisted
2017-06-18,8,0,Other
2017-06-18,2,1,Unlisted
2017-06-18,5,1,Other
2017-06-18,2,1,Other
2017-06-18,5,0,Male
2017-06-18,7,0,Unlisted
2017-06-18,4,0,Unlisted
2017-06-18,22,1,Male
2017-06-18,11,1,Female
2017-06-18,5,0,Other
2017-06-18,1,0,Female
2017-06-18,1,1,Male
2017-06-18,1,0,Other
2017-06-18,2,1,Male
2017-06-18,5,1,Male
2017-06-18,1,1,Unlisted
2017-06-18,8,1,Other
2017-06-18,5,0,Other
2017-06-18,2,0,Female
2017-06-18,11,0,Female
2017-06-18,2,1,Other
2017-06-18,9,0,Other
2017-06-18,20,0,Female
2017-06-18,4,1,Unlisted
2017-06-18,10,0,Male
2017-06-18,6,1,Unlisted
2017-06-18,1,0,Other
2017-06-18,10,0,Male
2017-06-18,4,1,Male
2017-06-18,3,0,Female
2017-06-18,4,0,Male
2017-06-18,4,1,Male
2017-06-18,2,1,Unlisted
2017-06-18,1,0,Male
2017-06-18,4,0,Female
2017-06-18,2,1,Male
2017-06-18,29,1,Other
2017-06-18,1,0,Other
2017-06-18,1,1,Unlisted
2017-06-18,10,1,Unlisted
2017-06-18,3,1,Other
2017-06-18,5,0,Female
2017-06-18,3,1,Unlisted
2017-06-18,1,1,Female
2017-06-18,12,0,Unlisted
2017-06-18,10,0,Female
2017-06-18,1,0,Other
2017-06-18,1,0,Male
2017-06-18,6,1,Female
2017-06-19,4,1,Male
2017-06-19,5,0,Female
2017-06-19,2,1,Unlisted
2017-06-19,2,1,Other
2017-06-19,8,1,Unlisted
2017-06-19,2,0,Female
2017-06-19,3,1,Male
2017-06-19,1,0,Male
